city_id,timestamp,temp_celsius,precip_mm,wind_kmh,wmo_code,is_daylight
GLW,2026-05-14T10:00:00Z,14.2,2.3,14.3,61,True
GLW,2026-05-14T11:00:00Z,18.1,0.0,27.9,3,True
GLW,2026-05-14T12:00:00Z,14.3,0.0,5.9,2,True
GLW,2026-05-14T13:00:00Z,18.1,0.0,25.6,1,True
GLW,2026-05-14T14:00:00Z,18.2,0.0,8.9,1,True
GLW,2026-05-14T15:00:00Z,15.0,3.5,6.3,63,True
GLW,2026-05-14T16:00:00Z,13.6,2.2,32.3,61,True
GLW,2026-05-14T17:00:00Z,10.3,3.6,32.6,81,True
GLW,2026-05-14T18:00:00Z,9.1,1.0,15.5,80,True
GLW,2026-05-14T19:00:00Z,13.8,0.9,20.0,81,True
GLW,2026-05-14T20:00:00Z,15.4,0.0,20.1,1,True
GLW,2026-05-14T21:00:00Z,8.9,4.3,10.2,61,True
GLW,2026-05-14T22:00:00Z,15.4,0.0,34.2,0,False
GLW,2026-05-14T23:00:00Z,15.4,2.2,25.9,80,False
GLW,2026-05-15T00:00:00Z,10.1,1.0,15.6,63,False
GLW,2026-05-15T01:00:00Z,14.0,0.0,27.8,1,False
GLW,2026-05-15T02:00:00Z,15.8,0.0,8.3,3,False
GLW,2026-05-15T03:00:00Z,11.3,0.4,14.8,51,False
GLW,2026-05-15T04:00:00Z,9.5,2.2,27.1,81,False
GLW,2026-05-15T05:00:00Z,16.3,0.0,34.5,3,False
GLW,2026-05-15T06:00:00Z,18.0,0.0,31.8,0,False
GLW,2026-05-15T07:00:00Z,19.1,0.0,19.7,2,True
GLW,2026-05-15T08:00:00Z,18.6,2.4,25.3,55,True
GLW,2026-05-15T09:00:00Z,9.8,0.6,32.8,53,True
GLW,2026-05-15T10:00:00Z,17.6,0.0,15.9,0,True
GLW,2026-05-15T11:00:00Z,6.9,0.7,30.1,80,True
GLW,2026-05-15T12:00:00Z,12.6,0.0,27.9,2,True
GLW,2026-05-15T13:00:00Z,16.1,0.0,33.3,2,True
GLW,2026-05-15T14:00:00Z,12.4,0.0,34.6,3,True
GLW,2026-05-15T15:00:00Z,16.1,0.0,12.5,1,True
GLW,2026-05-15T16:00:00Z,15.0,0.0,5.9,1,True
GLW,2026-05-15T17:00:00Z,15.5,0.0,10.4,0,True
GLW,2026-05-15T18:00:00Z,16.0,0.0,9.6,2,True
GLW,2026-05-15T19:00:00Z,16.2,0.0,20.6,0,True
GLW,2026-05-15T20:00:00Z,13.1,0.0,11.1,3,True
GLW,2026-05-15T21:00:00Z,13.5,0.0,29.3,3,True
GLW,2026-05-15T22:00:00Z,15.9,0.0,33.6,0,False
GLW,2026-05-15T23:00:00Z,12.7,2.1,30.6,53,False
GLW,2026-05-16T00:00:00Z,15.3,0.0,6.0,0,False
GLW,2026-05-16T01:00:00Z,16.9,0.0,17.9,2,False
GLW,2026-05-16T02:00:00Z,15.2,0.0,19.6,3,False
GLW,2026-05-16T03:00:00Z,10.4,2.7,19.3,55,False
GLW,2026-05-16T04:00:00Z,13.4,0.0,16.7,0,False
GLW,2026-05-16T05:00:00Z,14.6,0.0,34.3,3,False
GLW,2026-05-16T06:00:00Z,14.7,0.0,22.7,0,False
GLW,2026-05-16T07:00:00Z,10.1,0.3,31.7,51,True
GLW,2026-05-16T08:00:00Z,14.7,2.0,34.8,63,True
GLW,2026-05-16T09:00:00Z,15.2,0.0,24.4,0,True
GLW,2026-05-16T10:00:00Z,14.7,0.0,31.1,0,True
GLW,2026-05-16T11:00:00Z,13.8,2.2,30.9,65,True
GLW,2026-05-16T12:00:00Z,16.2,0.0,13.0,3,True
GLW,2026-05-16T13:00:00Z,17.9,0.0,16.7,0,True
GLW,2026-05-16T14:00:00Z,15.8,0.0,8.0,3,True
GLW,2026-05-16T15:00:00Z,12.3,0.0,25.0,2,True
GLW,2026-05-16T16:00:00Z,12.1,1.8,18.1,81,True
GLW,2026-05-16T17:00:00Z,17.3,0.0,13.6,0,True
GLW,2026-05-16T18:00:00Z,9.9,3.7,23.7,53,True
GLW,2026-05-16T19:00:00Z,14.7,0.0,22.0,0,True
GLW,2026-05-16T20:00:00Z,15.1,0.0,11.3,3,True
GLW,2026-05-16T21:00:00Z,14.3,0.0,24.9,2,True
GLW,2026-05-16T22:00:00Z,16.0,0.0,17.1,3,False
GLW,2026-05-16T23:00:00Z,14.8,0.0,31.4,3,False
GLW,2026-05-17T00:00:00Z,13.8,0.0,22.3,1,False
GLW,2026-05-17T01:00:00Z,11.7,3.7,30.6,55,False
GLW,2026-05-17T02:00:00Z,18.8,0.0,20.7,0,False
GLW,2026-05-17T03:00:00Z,16.2,0.0,28.0,1,False
GLW,2026-05-17T04:00:00Z,19.3,0.0,14.6,3,False
GLW,2026-05-17T05:00:00Z,13.4,0.0,13.0,0,False
GLW,2026-05-17T06:00:00Z,9.1,1.3,23.0,65,False
GLW,2026-05-17T07:00:00Z,16.3,0.0,28.9,0,True
GLW,2026-05-17T08:00:00Z,12.4,2.6,18.1,55,True
GLW,2026-05-17T09:00:00Z,16.5,0.0,5.9,0,True
GLW,2026-05-17T10:00:00Z,17.5,0.0,24.8,2,True
GLW,2026-05-17T11:00:00Z,14.2,0.3,30.8,61,True
GLW,2026-05-17T12:00:00Z,11.5,3.9,32.0,81,True
GLW,2026-05-17T13:00:00Z,14.0,0.0,16.9,2,True
GLW,2026-05-17T14:00:00Z,12.3,0.0,12.1,1,True
GLW,2026-05-17T15:00:00Z,12.3,0.0,33.5,0,True
GLW,2026-05-17T16:00:00Z,15.5,0.0,19.9,2,True
GLW,2026-05-17T17:00:00Z,12.3,3.8,27.1,63,True
GLW,2026-05-17T18:00:00Z,14.3,0.0,33.1,1,True
GLW,2026-05-17T19:00:00Z,14.4,2.1,12.6,63,True
GLW,2026-05-17T20:00:00Z,20.7,0.0,21.0,3,True
GLW,2026-05-17T21:00:00Z,15.1,0.0,25.5,0,True
GLW,2026-05-17T22:00:00Z,17.9,0.0,15.9,1,False
GLW,2026-05-17T23:00:00Z,21.2,0.0,23.2,2,False
GLW,2026-05-18T00:00:00Z,16.7,0.0,25.7,0,False
GLW,2026-05-18T01:00:00Z,16.0,0.0,24.2,1,False
GLW,2026-05-18T02:00:00Z,18.0,0.0,21.0,0,False
GLW,2026-05-18T03:00:00Z,8.6,1.9,34.3,55,False
GLW,2026-05-18T04:00:00Z,14.8,4.2,27.7,63,False
GLW,2026-05-18T05:00:00Z,14.4,4.0,28.0,65,False
GLW,2026-05-18T06:00:00Z,14.6,0.0,13.2,0,False
GLW,2026-05-18T07:00:00Z,10.0,3.8,26.5,55,True
GLW,2026-05-18T08:00:00Z,16.4,0.0,29.7,0,True
GLW,2026-05-18T09:00:00Z,14.4,0.0,29.4,0,True
GLW,2026-05-18T10:00:00Z,18.2,0.0,25.9,3,True
GLW,2026-05-18T11:00:00Z,13.6,0.0,9.1,1,True
GLW,2026-05-18T12:00:00Z,13.4,0.0,14.4,2,True
GLW,2026-05-18T13:00:00Z,12.0,3.5,24.5,65,True
GLW,2026-05-18T14:00:00Z,15.2,3.6,14.6,53,True
GLW,2026-05-18T15:00:00Z,15.8,0.0,29.8,1,True
GLW,2026-05-18T16:00:00Z,19.0,0.0,7.5,1,True
GLW,2026-05-18T17:00:00Z,15.4,4.0,11.7,53,True
GLW,2026-05-18T18:00:00Z,12.6,0.0,32.2,1,True
GLW,2026-05-18T19:00:00Z,15.7,0.0,6.5,1,True
GLW,2026-05-18T20:00:00Z,19.9,0.0,9.5,2,True
GLW,2026-05-18T21:00:00Z,16.9,0.0,26.6,1,True
GLW,2026-05-18T22:00:00Z,15.7,0.0,29.8,3,False
GLW,2026-05-18T23:00:00Z,15.7,0.0,30.9,1,False
GLW,2026-05-19T00:00:00Z,14.7,0.0,27.4,2,False
GLW,2026-05-19T01:00:00Z,17.7,0.0,34.9,3,False
GLW,2026-05-19T02:00:00Z,9.9,2.0,17.3,80,False
GLW,2026-05-19T03:00:00Z,13.4,2.1,12.4,81,False
GLW,2026-05-19T04:00:00Z,15.8,0.0,7.6,3,False
GLW,2026-05-19T05:00:00Z,18.0,0.0,11.4,2,False
GLW,2026-05-19T06:00:00Z,15.7,0.0,27.1,3,False
GLW,2026-05-19T07:00:00Z,11.4,4.2,19.1,63,True
GLW,2026-05-19T08:00:00Z,11.8,0.2,20.1,61,True
GLW,2026-05-19T09:00:00Z,11.5,4.0,6.2,53,True
GLW,2026-05-19T10:00:00Z,11.1,2.4,32.9,65,True
GLW,2026-05-19T11:00:00Z,18.7,0.0,18.0,1,True
GLW,2026-05-19T12:00:00Z,13.7,0.4,8.8,51,True
GLW,2026-05-19T13:00:00Z,15.9,0.0,13.5,2,True
GLW,2026-05-19T14:00:00Z,11.4,0.0,20.5,2,True
GLW,2026-05-19T15:00:00Z,13.4,0.0,27.9,1,True
GLW,2026-05-19T16:00:00Z,17.9,0.4,9.5,55,True
GLW,2026-05-19T17:00:00Z,10.8,2.2,8.5,61,True
GLW,2026-05-19T18:00:00Z,16.2,0.0,6.2,3,True
GLW,2026-05-19T19:00:00Z,15.1,0.0,26.6,3,True
GLW,2026-05-19T20:00:00Z,12.3,0.6,31.0,51,True
GLW,2026-05-19T21:00:00Z,12.0,2.6,24.9,65,True
GLW,2026-05-19T22:00:00Z,8.3,2.5,22.1,61,False
GLW,2026-05-19T23:00:00Z,16.1,0.0,7.8,0,False
GLW,2026-05-20T00:00:00Z,18.3,0.0,25.4,2,False
GLW,2026-05-20T01:00:00Z,12.8,0.0,8.2,3,False
GLW,2026-05-20T02:00:00Z,19.3,0.0,7.4,0,False
GLW,2026-05-20T03:00:00Z,11.2,0.0,22.8,3,False
GLW,2026-05-20T04:00:00Z,13.4,3.0,33.5,61,False
GLW,2026-05-20T05:00:00Z,16.2,0.0,24.3,1,False
GLW,2026-05-20T06:00:00Z,16.6,0.0,27.3,0,False
GLW,2026-05-20T07:00:00Z,17.3,0.0,12.2,3,True
GLW,2026-05-20T08:00:00Z,16.8,0.0,7.7,3,True
GLW,2026-05-20T09:00:00Z,14.4,0.0,24.4,1,True
GLW,2026-05-20T10:00:00Z,17.3,0.0,8.6,1,True
GLW,2026-05-20T11:00:00Z,15.6,0.0,32.1,3,True
GLW,2026-05-20T12:00:00Z,11.5,0.0,25.0,2,True
GLW,2026-05-20T13:00:00Z,11.8,0.0,19.3,1,True
GLW,2026-05-20T14:00:00Z,16.3,0.0,7.7,3,True
GLW,2026-05-20T15:00:00Z,14.4,0.0,17.8,2,True
GLW,2026-05-20T16:00:00Z,10.6,4.4,25.3,51,True
GLW,2026-05-20T17:00:00Z,18.2,0.0,24.4,1,True
GLW,2026-05-20T18:00:00Z,11.0,2.1,32.2,55,True
GLW,2026-05-20T19:00:00Z,19.0,0.0,14.0,1,True
GLW,2026-05-20T20:00:00Z,11.7,1.5,6.4,53,True
GLW,2026-05-20T21:00:00Z,9.6,2.0,18.9,61,True
GLW,2026-05-20T22:00:00Z,15.8,0.0,15.7,2,False
GLW,2026-05-20T23:00:00Z,18.2,0.0,10.4,0,False
GLW,2026-05-21T00:00:00Z,13.9,0.4,17.5,53,False
GLW,2026-05-21T01:00:00Z,14.1,0.0,25.1,2,False
GLW,2026-05-21T02:00:00Z,14.9,0.0,15.2,2,False
GLW,2026-05-21T03:00:00Z,16.2,0.0,34.5,1,False
GLW,2026-05-21T04:00:00Z,12.8,2.1,5.5,63,False
GLW,2026-05-21T05:00:00Z,17.1,0.0,25.8,0,False
GLW,2026-05-21T06:00:00Z,18.0,0.0,14.1,3,False
GLW,2026-05-21T07:00:00Z,14.1,0.0,25.3,2,True
GLW,2026-05-21T08:00:00Z,11.2,0.0,8.8,0,True
GLW,2026-05-21T09:00:00Z,13.2,1.0,5.8,63,True
GLW,2026-05-21T10:00:00Z,13.2,0.0,24.5,1,True
GLW,2026-05-21T11:00:00Z,18.9,0.0,9.4,1,True
GLW,2026-05-21T12:00:00Z,17.8,0.0,10.0,0,True
GLW,2026-05-21T13:00:00Z,14.2,3.9,22.6,55,True
GLW,2026-05-21T14:00:00Z,11.5,0.4,5.2,53,True
GLW,2026-05-21T15:00:00Z,19.9,0.0,27.1,3,True
GLW,2026-05-21T16:00:00Z,15.5,0.0,6.1,2,True
GLW,2026-05-21T17:00:00Z,12.1,0.3,22.3,55,True
GLW,2026-05-21T18:00:00Z,16.7,0.0,31.8,2,True
GLW,2026-05-21T19:00:00Z,18.1,0.0,24.4,3,True
GLW,2026-05-21T20:00:00Z,17.9,0.0,5.6,3,True
GLW,2026-05-21T21:00:00Z,9.9,2.4,22.6,80,True
GLW,2026-05-21T22:00:00Z,16.4,0.0,8.9,3,False
GLW,2026-05-21T23:00:00Z,15.7,3.1,27.0,53,False
GLW,2026-05-22T00:00:00Z,15.1,0.0,23.7,1,False
GLW,2026-05-22T01:00:00Z,11.5,1.1,23.2,63,False
GLW,2026-05-22T02:00:00Z,11.1,4.3,19.8,53,False
GLW,2026-05-22T03:00:00Z,13.9,1.3,25.3,61,False
GLW,2026-05-22T04:00:00Z,12.0,3.7,15.1,61,False
GLW,2026-05-22T05:00:00Z,13.0,1.3,15.2,80,False
GLW,2026-05-22T06:00:00Z,17.0,0.0,28.1,0,False
GLW,2026-05-22T07:00:00Z,18.5,0.0,23.1,1,True
GLW,2026-05-22T08:00:00Z,8.8,4.2,18.1,61,True
GLW,2026-05-22T09:00:00Z,19.4,0.0,23.3,0,True
GLW,2026-05-22T10:00:00Z,15.4,0.0,29.7,0,True
GLW,2026-05-22T11:00:00Z,12.5,1.1,15.8,63,True
GLW,2026-05-22T12:00:00Z,16.9,0.0,27.9,3,True
GLW,2026-05-22T13:00:00Z,17.1,0.0,29.6,0,True
GLW,2026-05-22T14:00:00Z,13.6,2.1,17.5,80,True
GLW,2026-05-22T15:00:00Z,17.2,0.0,13.6,1,True
GLW,2026-05-22T16:00:00Z,10.0,1.8,27.6,81,True
GLW,2026-05-22T17:00:00Z,13.9,2.0,11.8,80,True
GLW,2026-05-22T18:00:00Z,18.7,0.0,32.5,3,True
GLW,2026-05-22T19:00:00Z,18.0,0.0,28.1,2,True
GLW,2026-05-22T20:00:00Z,15.3,0.0,7.5,0,True
GLW,2026-05-22T21:00:00Z,14.2,0.0,6.1,1,True
GLW,2026-05-22T22:00:00Z,16.8,0.0,32.1,1,False
GLW,2026-05-22T23:00:00Z,8.4,3.2,31.2,81,False
GLW,2026-05-23T00:00:00Z,18.0,0.0,32.3,2,False
GLW,2026-05-23T01:00:00Z,14.2,0.8,17.1,81,False
GLW,2026-05-23T02:00:00Z,14.4,0.0,25.9,3,False
GLW,2026-05-23T03:00:00Z,16.7,0.0,7.5,3,False
GLW,2026-05-23T04:00:00Z,11.9,0.0,26.8,3,False
GLW,2026-05-23T05:00:00Z,13.5,0.0,11.4,1,False
GLW,2026-05-23T06:00:00Z,15.7,0.0,20.6,2,False
GLW,2026-05-23T07:00:00Z,20.2,0.0,21.2,1,True
GLW,2026-05-23T08:00:00Z,12.6,3.3,34.6,81,True
GLW,2026-05-23T09:00:00Z,12.8,2.4,8.7,61,True
GLW,2026-05-23T10:00:00Z,14.7,0.0,18.5,0,True
GLW,2026-05-23T11:00:00Z,10.5,0.0,29.2,0,True
GLW,2026-05-23T12:00:00Z,17.7,0.0,15.5,1,True
GLW,2026-05-23T13:00:00Z,11.5,1.3,14.8,65,True
GLW,2026-05-23T14:00:00Z,13.6,0.0,18.6,2,True
GLW,2026-05-23T15:00:00Z,12.4,0.5,31.7,53,True
GLW,2026-05-23T16:00:00Z,15.3,0.0,7.3,3,True
GLW,2026-05-23T17:00:00Z,13.9,0.0,16.8,3,True
GLW,2026-05-23T18:00:00Z,10.7,2.9,34.9,55,True
GLW,2026-05-23T19:00:00Z,15.8,0.0,9.9,3,True
GLW,2026-05-23T20:00:00Z,13.9,0.0,26.3,3,True
GLW,2026-05-23T21:00:00Z,11.2,0.3,9.7,63,True
GLW,2026-05-23T22:00:00Z,13.9,0.0,23.0,0,False
GLW,2026-05-23T23:00:00Z,14.9,0.0,20.7,0,False
GLW,2026-05-24T00:00:00Z,13.2,4.5,14.1,81,False
GLW,2026-05-24T01:00:00Z,17.7,0.0,6.5,1,False
GLW,2026-05-24T02:00:00Z,18.1,0.0,11.5,2,False
GLW,2026-05-24T03:00:00Z,18.5,0.0,7.0,3,False
GLW,2026-05-24T04:00:00Z,12.0,2.7,22.0,55,False
GLW,2026-05-24T05:00:00Z,12.8,0.0,23.2,3,False
GLW,2026-05-24T06:00:00Z,16.5,0.0,27.9,3,False
GLW,2026-05-24T07:00:00Z,17.2,0.0,29.0,1,True
GLW,2026-05-24T08:00:00Z,14.7,0.0,16.6,3,True
GLW,2026-05-24T09:00:00Z,11.1,0.0,31.7,2,True
GLW,2026-05-24T10:00:00Z,14.7,0.0,31.0,0,True
GLW,2026-05-24T11:00:00Z,15.0,0.0,21.8,2,True
GLW,2026-05-24T12:00:00Z,11.6,4.3,20.7,61,True
GLW,2026-05-24T13:00:00Z,19.4,0.0,10.4,0,True
GLW,2026-05-24T14:00:00Z,15.2,1.3,26.2,80,True
GLW,2026-05-24T15:00:00Z,18.1,0.0,14.6,3,True
GLW,2026-05-24T16:00:00Z,17.3,0.0,30.9,3,True
GLW,2026-05-24T17:00:00Z,12.2,2.5,16.5,53,True
GLW,2026-05-24T18:00:00Z,12.4,2.5,13.6,63,True
GLW,2026-05-24T19:00:00Z,14.8,3.1,6.8,63,True
GLW,2026-05-24T20:00:00Z,20.1,0.0,5.8,1,True
GLW,2026-05-24T21:00:00Z,12.9,4.0,12.7,53,True
GLW,2026-05-24T22:00:00Z,16.6,0.0,6.6,0,False
GLW,2026-05-24T23:00:00Z,8.7,1.9,8.5,80,False
GLW,2026-05-25T00:00:00Z,12.1,2.6,7.0,55,False
GLW,2026-05-25T01:00:00Z,12.3,2.6,22.6,80,False
GLW,2026-05-25T02:00:00Z,11.8,1.5,17.2,65,False
GLW,2026-05-25T03:00:00Z,12.2,2.5,10.0,80,False
GLW,2026-05-25T04:00:00Z,10.9,4.3,21.7,53,False
GLW,2026-05-25T05:00:00Z,14.7,3.0,10.0,55,False
GLW,2026-05-25T06:00:00Z,11.3,1.4,12.5,55,False
GLW,2026-05-25T07:00:00Z,16.8,0.0,30.2,2,True
