ride_id,bike_id,rider_hash,start_zone_id,end_zone_id,start_lat,start_lon,end_lat,end_lon,start_time,end_time,duration_secs,distance_m,cost_pence,was_redirected,redirect_reason,minutes_wasted
GLW_R004914,GLW_B0075,70dc952cfbfa4ca4,GLW_Z053,GLW_Z002,55.870213,-4.256289,55.858916,-4.260126,2026-04-29T09:47:00Z,2026-04-29T09:51:20Z,260,1348,135,True,zone_full,4.7
GLW_R004915,GLW_B0290,5d2a87821f1fc41f,GLW_Z049,GLW_Z032,55.866538,-4.260174,55.884632,-4.319134,2026-05-22T19:51:00Z,2026-05-22T20:04:30Z,810,4157,202,False,,0.0
GLW_R004916,GLW_B0232,e917ec531d9f88a8,GLW_Z054,GLW_Z009,55.864303,-4.239449,55.861139,-4.272036,2026-04-19T11:21:00Z,2026-04-19T11:28:27Z,447,2051,111,False,,0.0
GLW_R004917,GLW_B0354,749f1982ff60e99c,GLW_Z056,GLW_Z048,55.855938,-4.303473,55.875144,-4.23741,2026-04-12T17:32:00Z,2026-04-12T17:50:37Z,1117,4698,360,True,geofence_violation,5.4
GLW_R004918,GLW_B0146,ba98124c95f33b28,GLW_Z026,GLW_Z018,55.867444,-4.300478,55.842005,-4.265157,2026-04-30T10:32:00Z,2026-04-30T10:44:59Z,779,3596,194,False,,0.0
GLW_R004919,GLW_B0037,7bdbd19723bdea85,GLW_Z010,GLW_Z040,55.855483,-4.245765,55.828111,-4.301661,2026-05-18T16:40:00Z,2026-05-18T17:02:20Z,1340,4571,335,False,,0.0
GLW_R004920,GLW_B0252,fe29f8ce88e7a5e6,GLW_Z024,GLW_Z020,55.879667,-4.252028,55.851215,-4.256377,2026-05-17T21:56:00Z,2026-05-17T22:08:01Z,721,3189,261,True,geofence_violation,5.4
GLW_R004921,GLW_B0074,e5273e6832edcdb2,GLW_Z030,GLW_Z050,55.8706,-4.293267,55.861324,-4.263702,2026-05-04T07:16:00Z,2026-05-04T07:26:04Z,604,2091,242,True,no_bikes_nearby,6.1
GLW_R004922,GLW_B0067,54fcc736367b5a13,GLW_Z015,GLW_Z017,55.861026,-4.250816,55.870266,-4.23794,2026-05-11T21:14:00Z,2026-05-11T21:19:27Z,327,1225,81,False,,0.0
GLW_R004923,GLW_B0145,91f7e78e98b7ae66,GLW_Z048,GLW_Z030,55.875785,-4.237162,55.869247,-4.294043,2026-04-29T16:28:00Z,2026-04-29T16:44:43Z,1003,3631,250,False,,0.0
GLW_R004924,GLW_B0282,156ea6bb107d4841,GLW_Z011,GLW_Z009,55.874186,-4.263874,55.862429,-4.272424,2026-04-19T05:23:00Z,2026-04-19T05:28:46Z,346,1525,148,True,zone_full,4.1
GLW_R004925,GLW_B0362,b1b1a80c43f564a9,GLW_Z040,GLW_Z054,55.828552,-4.301786,55.863708,-4.240478,2026-04-26T18:26:00Z,2026-04-26T18:46:54Z,1254,5569,313,False,,0.0
GLW_R004926,GLW_B0136,92ef0cf6b1c50ad9,GLW_Z018,GLW_Z025,55.842323,-4.265223,55.873381,-4.260286,2026-04-18T07:28:00Z,2026-04-18T07:40:25Z,745,3416,223,True,no_bikes_nearby,2.5
GLW_R004927,GLW_B0390,95d27ce90bff12c8,GLW_Z051,GLW_Z054,55.889014,-4.226234,55.864375,-4.239972,2026-04-18T11:51:00Z,2026-04-18T12:00:26Z,566,2870,141,False,,0.0
GLW_R004928,GLW_B0134,69f941a8e58c6b99,GLW_Z016,GLW_Z041,55.861651,-4.255369,55.858158,-4.206291,2026-05-09T17:01:00Z,2026-05-09T17:11:56Z,656,3077,164,False,,0.0
GLW_R004929,GLW_B0365,fd3966fa22439aa6,GLW_Z004,GLW_Z026,55.864333,-4.274705,55.867325,-4.300402,2026-04-23T08:26:00Z,2026-04-23T08:33:43Z,463,1617,115,False,,0.0
GLW_R004930,GLW_B0169,65aadc7acc75f178,GLW_Z008,GLW_Z017,55.861769,-4.252577,55.870605,-4.238875,2026-04-20T07:04:00Z,2026-04-20T07:09:37Z,337,1289,172,True,no_bikes_nearby,5.9
GLW_R004931,GLW_B0338,644526ef3f7843be,GLW_Z048,GLW_Z032,55.874515,-4.237085,55.883776,-4.31831,2026-04-25T16:35:00Z,2026-04-25T16:51:11Z,971,5140,242,False,,0.0
GLW_R004932,GLW_B0274,a8fa75de6968f17f,GLW_Z027,GLW_Z050,55.855886,-4.26067,55.862236,-4.263378,2026-05-01T20:30:00Z,2026-05-01T20:33:05Z,185,858,133,True,zone_full,5.8
GLW_R004933,GLW_B0264,808d008477b53a98,GLW_Z035,GLW_Z009,55.848875,-4.264435,55.86228,-4.272734,2026-04-25T13:42:00Z,2026-04-25T13:47:54Z,354,1491,88,False,,0.0
GLW_R004934,GLW_B0152,d197cfed5eb288e7,GLW_Z045,GLW_Z056,55.856654,-4.30385,55.855915,-4.303953,2026-04-18T17:56:00Z,2026-04-18T17:57:00Z,60,95,15,False,,0.0
GLW_R004935,GLW_B0054,2ebabdeb73751ce2,GLW_Z012,GLW_Z022,55.860589,-4.237481,55.854165,-4.251189,2026-04-13T00:33:00Z,2026-04-13T00:37:30Z,270,1054,133,True,no_bikes_nearby,4.4
GLW_R004936,GLW_B0299,5d2a87821f1fc41f,GLW_Z053,GLW_Z044,55.870915,-4.255629,55.882497,-4.250586,2026-05-11T17:42:00Z,2026-05-11T17:48:44Z,404,1339,155,True,no_bikes_nearby,3.6
GLW_R004937,GLW_B0370,dda175fdc89bfade,GLW_Z012,GLW_Z059,55.859587,-4.237917,55.836091,-4.230864,2026-04-20T12:49:00Z,2026-04-20T13:02:38Z,818,2755,204,False,,0.0
GLW_R004938,GLW_B0367,b9c07b8c5dfe6f8b,GLW_Z014,GLW_Z043,55.858661,-4.254878,55.873234,-4.250357,2026-05-14T01:15:00Z,2026-05-14T01:24:19Z,559,1709,189,True,geofence_violation,3.3
GLW_R004939,GLW_B0022,16235089d766c077,GLW_Z026,GLW_Z037,55.867274,-4.299726,55.865297,-4.284597,2026-05-15T07:10:00Z,2026-05-15T07:13:56Z,236,1019,59,False,,0.0
GLW_R004940,GLW_B0196,d44941915085d759,GLW_Z011,GLW_Z028,55.874975,-4.263641,55.871742,-4.254885,2026-04-12T19:18:00Z,2026-04-12T19:21:42Z,222,657,55,False,,0.0
GLW_R004941,GLW_B0286,0d97af1afaef2228,GLW_Z042,GLW_Z017,55.859181,-4.263852,55.869832,-4.239305,2026-04-23T07:39:00Z,2026-04-23T07:47:36Z,516,2020,214,True,no_bikes_nearby,5.7
GLW_R004942,GLW_B0229,b5efd15c1160d848,GLW_Z004,GLW_Z003,55.865575,-4.275001,55.861951,-4.25747,2026-04-21T13:30:00Z,2026-04-21T13:33:51Z,231,1177,57,False,,0.0
GLW_R004943,GLW_B0099,86447fcbbe1ab559,GLW_Z025,GLW_Z047,55.873105,-4.25946,55.86156,-4.345623,2026-05-08T20:12:00Z,2026-05-08T20:30:09Z,1089,5495,272,False,,0.0
GLW_R004944,GLW_B0201,1696c5b66732001d,GLW_Z045,GLW_Z041,55.856505,-4.302697,55.858825,-4.207022,2026-05-20T20:38:00Z,2026-05-20T20:58:45Z,1245,6034,311,False,,0.0
GLW_R004945,GLW_B0120,2ac16038bca61613,GLW_Z049,GLW_Z031,55.866407,-4.260107,55.849449,-4.231518,2026-05-23T07:46:00Z,2026-05-23T07:55:43Z,583,2572,145,False,,0.0
GLW_R004946,GLW_B0292,e3736e4821a788cb,GLW_Z027,GLW_Z018,55.854909,-4.261137,55.841685,-4.265107,2026-05-12T18:17:00Z,2026-05-12T18:22:21Z,321,1522,80,False,,0.0
GLW_R004947,GLW_B0108,d48af65f7d077a8d,GLW_Z053,GLW_Z057,55.871604,-4.255959,55.858509,-4.250183,2026-04-23T10:45:00Z,2026-04-23T10:51:33Z,393,1454,158,True,zone_full,4.0
GLW_R004948,GLW_B0158,518c050e7df873db,GLW_Z035,GLW_Z052,55.84997,-4.264887,55.862906,-4.271923,2026-05-04T21:16:00Z,2026-05-04T21:24:52Z,532,1545,133,False,,0.0
GLW_R004949,GLW_B0081,f62e6c31b4e84d13,GLW_Z016,GLW_Z043,55.861586,-4.255365,55.873059,-4.251321,2026-04-19T21:35:00Z,2026-04-19T21:39:06Z,246,1278,61,False,,0.0
GLW_R004950,GLW_B0223,bff798dd86c9115b,GLW_Z022,GLW_Z053,55.855152,-4.251046,55.870353,-4.255338,2026-04-13T15:35:00Z,2026-04-13T15:43:10Z,490,1789,199,True,no_bikes_nearby,5.1
GLW_R004951,GLW_B0205,b48119822b28e686,GLW_Z037,GLW_Z060,55.865262,-4.284031,55.848674,-4.272174,2026-04-20T08:18:00Z,2026-04-20T08:25:50Z,470,2029,117,False,,0.0
GLW_R004952,GLW_B0223,88c2e81b30f7d765,GLW_Z035,GLW_Z004,55.849302,-4.26502,55.864711,-4.27538,2026-05-03T16:42:00Z,2026-05-03T16:49:07Z,427,1839,177,True,no_bikes_nearby,4.7
GLW_R004953,GLW_B0365,27ddd182a291fd35,GLW_Z059,GLW_Z016,55.83619,-4.230642,55.8622,-4.254926,2026-05-07T13:33:00Z,2026-05-07T13:44:30Z,690,3243,270,True,geofence_violation,6.5
GLW_R004954,GLW_B0372,69ef316464f2eac9,GLW_Z036,GLW_Z049,55.869671,-4.307931,55.865946,-4.259865,2026-05-05T16:53:00Z,2026-05-05T17:04:03Z,663,3081,165,False,,0.0
GLW_R004955,GLW_B0393,f168ed11e130699d,GLW_Z050,GLW_Z058,55.86259,-4.263302,55.877231,-4.282067,2026-05-06T22:59:00Z,2026-05-06T23:04:57Z,357,2019,131,True,geofence_violation,2.8
GLW_R004956,GLW_B0276,bd65ad6424b0f1d7,GLW_Z003,GLW_Z033,55.862252,-4.256517,55.881697,-4.23449,2026-04-18T19:48:00Z,2026-04-18T19:56:44Z,524,2508,131,False,,0.0
GLW_R004957,GLW_B0012,ae05ae9a5367239d,GLW_Z013,GLW_Z010,55.861804,-4.271574,55.854528,-4.24517,2026-05-18T20:41:00Z,2026-05-18T20:48:57Z,477,1808,119,False,,0.0
GLW_R004958,GLW_B0063,1014ead3186358f3,GLW_Z036,GLW_Z040,55.870423,-4.308532,55.827683,-4.302501,2026-04-28T22:33:00Z,2026-04-28T22:51:20Z,1100,4618,350,True,geofence_violation,5.0
GLW_R004959,GLW_B0321,06a5b5631ef0ae40,GLW_Z023,GLW_Z039,55.860429,-4.264126,55.863243,-4.271736,2026-05-07T07:05:00Z,2026-05-07T07:07:12Z,132,546,100,True,zone_full,4.5
GLW_R004960,GLW_B0063,8063d112e7a32080,GLW_Z056,GLW_Z059,55.855648,-4.303009,55.836204,-4.230842,2026-04-17T18:46:00Z,2026-04-17T19:03:28Z,1048,5085,262,False,,0.0
GLW_R004961,GLW_B0084,67662eb3be477714,GLW_Z039,GLW_Z041,55.863781,-4.270694,55.858114,-4.207476,2026-05-02T11:06:00Z,2026-05-02T11:18:32Z,752,4086,266,True,geofence_violation,5.2
GLW_R004962,GLW_B0290,4957fabea9867310,GLW_Z031,GLW_Z057,55.848641,-4.2321,55.858028,-4.248624,2026-04-17T12:47:00Z,2026-04-17T12:52:35Z,335,1511,121,True,no_bikes_nearby,2.5
GLW_R004963,GLW_B0294,b35fd792cc1b210a,GLW_Z059,GLW_Z032,55.836595,-4.229986,55.884192,-4.31834,2026-05-23T11:20:00Z,2026-05-23T11:49:57Z,1797,7623,449,False,,0.0
GLW_R004964,GLW_B0178,c0484013c326f16a,GLW_Z043,GLW_Z009,55.873506,-4.250702,55.862122,-4.272369,2026-05-16T06:39:00Z,2026-05-16T06:45:28Z,388,1796,145,True,geofence_violation,3.2
GLW_R004965,GLW_B0015,f1663899af45d61b,GLW_Z032,GLW_Z018,55.883337,-4.317511,55.841285,-4.264827,2026-04-19T13:05:00Z,2026-04-19T13:26:31Z,1291,5738,322,False,,0.0
GLW_R004966,GLW_B0343,9d822de24e61e8e6,GLW_Z042,GLW_Z023,55.859111,-4.264328,55.861061,-4.26326,2026-04-27T10:07:00Z,2026-04-27T10:09:32Z,152,181,149,True,geofence_violation,7.4
GLW_R004967,GLW_B0020,903856adabfbb253,GLW_Z049,GLW_Z019,55.866322,-4.259567,55.890343,-4.331033,2026-04-24T16:35:00Z,2026-04-24T16:59:18Z,1458,5177,364,False,,0.0
GLW_R004968,GLW_B0356,d2ba41cd963dd038,GLW_Z046,GLW_Z035,55.863544,-4.329184,55.848971,-4.266017,2026-05-08T13:49:00Z,2026-05-08T14:09:01Z,1201,4357,402,True,no_bikes_nearby,6.8
GLW_R004969,GLW_B0108,d9edd9857611ce94,GLW_Z035,GLW_Z050,55.849723,-4.264708,55.862297,-4.262726,2026-04-17T14:50:00Z,2026-04-17T14:55:01Z,301,1523,144,True,geofence_violation,4.6
GLW_R004970,GLW_B0118,5e345c1303d2072a,GLW_Z005,GLW_Z015,55.872057,-4.277792,55.861608,-4.251682,2026-05-04T18:34:00Z,2026-05-04T18:40:21Z,381,1988,129,True,no_bikes_nearby,2.3
GLW_R004971,GLW_B0045,d72791c1530f88e4,GLW_Z004,GLW_Z011,55.865578,-4.275369,55.874453,-4.264247,2026-04-26T12:40:00Z,2026-04-26T12:45:27Z,327,1319,81,False,,0.0
GLW_R004972,GLW_B0110,ba79b0479268035b,GLW_Z018,GLW_Z015,55.842569,-4.2655,55.861924,-4.251002,2026-05-07T12:24:00Z,2026-05-07T12:33:25Z,565,2383,258,True,geofence_violation,7.8
GLW_R004973,GLW_B0300,31e8176cdd8d4bd6,GLW_Z043,GLW_Z060,55.87287,-4.251456,55.849325,-4.272301,2026-04-19T11:04:00Z,2026-04-19T11:15:53Z,713,3004,256,True,no_bikes_nearby,5.2
GLW_R004974,GLW_B0236,dd5f69a746d05974,GLW_Z023,GLW_Z032,55.861479,-4.263915,55.883391,-4.318914,2026-05-04T17:37:00Z,2026-05-04T17:53:03Z,963,4272,240,False,,0.0
GLW_R004975,GLW_B0309,fa269b8fe9ada109,GLW_Z012,GLW_Z023,55.860603,-4.237623,55.860073,-4.264085,2026-05-04T08:01:00Z,2026-05-04T08:06:49Z,349,1632,87,False,,0.0
GLW_R004976,GLW_B0071,bc78d129506cb085,GLW_Z023,GLW_Z024,55.859666,-4.263401,55.87883,-4.251888,2026-05-03T11:30:00Z,2026-05-03T11:37:53Z,473,2203,118,False,,0.0
GLW_R004977,GLW_B0032,027a12e0ad7b8531,GLW_Z053,GLW_Z040,55.870944,-4.256209,55.828254,-4.301594,2026-04-30T14:41:00Z,2026-04-30T15:04:29Z,1409,5556,455,True,no_bikes_nearby,6.9
GLW_R004978,GLW_B0117,6155d3294370745f,GLW_Z058,GLW_Z054,55.877649,-4.282707,55.863758,-4.238923,2026-05-16T18:06:00Z,2026-05-16T18:17:17Z,677,3079,169,False,,0.0
GLW_R004979,GLW_B0249,ad165d68050faaf9,GLW_Z056,GLW_Z008,55.856218,-4.303745,55.861368,-4.252432,2026-04-30T16:31:00Z,2026-04-30T16:45:22Z,862,3307,215,False,,0.0
GLW_R004980,GLW_B0117,d2217d50406aced7,GLW_Z034,GLW_Z042,55.859209,-4.25755,55.859734,-4.26412,2026-05-01T09:57:00Z,2026-05-01T10:00:23Z,203,424,163,True,no_bikes_nearby,7.5
GLW_R004981,GLW_B0304,9482140c7755a500,GLW_Z043,GLW_Z010,55.872355,-4.250827,55.854504,-4.245043,2026-05-17T14:59:00Z,2026-05-17T15:08:15Z,555,2086,138,False,,0.0
GLW_R004982,GLW_B0215,15b51aa6d939fd1f,GLW_Z035,GLW_Z028,55.849351,-4.26523,55.873545,-4.255282,2026-05-03T16:35:00Z,2026-05-03T16:44:23Z,563,2705,140,False,,0.0
GLW_R004983,GLW_B0207,fe36ef7870cf1912,GLW_Z018,GLW_Z058,55.841015,-4.265315,55.877475,-4.282519,2026-04-14T18:47:00Z,2026-04-14T19:02:42Z,942,4112,235,False,,0.0
GLW_R004984,GLW_B0387,5467eae0d97ae641,GLW_Z049,GLW_Z010,55.865486,-4.259663,55.853536,-4.245155,2026-05-04T16:09:00Z,2026-05-04T16:15:41Z,401,1545,100,False,,0.0
GLW_R004985,GLW_B0394,e05dce9aa269fa74,GLW_Z054,GLW_Z045,55.86405,-4.240174,55.857699,-4.302804,2026-04-17T04:12:00Z,2026-04-17T04:24:57Z,777,4046,264,True,zone_full,4.7
GLW_R004986,GLW_B0273,5254e3f67abe3653,GLW_Z053,GLW_Z027,55.870206,-4.25629,55.854858,-4.261398,2026-04-18T09:27:00Z,2026-04-18T09:34:40Z,460,1767,115,False,,0.0
GLW_R004987,GLW_B0125,55bc8b73d8f8ea96,GLW_Z016,GLW_Z016,55.86144,-4.254801,55.862657,-4.255237,2026-04-27T10:35:00Z,2026-04-27T10:36:13Z,73,0,75,True,zone_full,3.8
GLW_R004988,GLW_B0239,69c7cff9c91438e3,GLW_Z058,GLW_Z030,55.877338,-4.282855,55.870493,-4.295021,2026-04-16T08:14:00Z,2026-04-16T08:19:14Z,314,1118,78,False,,0.0
GLW_R004989,GLW_B0143,15e9de539cf073a9,GLW_Z009,GLW_Z043,55.862401,-4.271674,55.873881,-4.250726,2026-04-21T07:34:00Z,2026-04-21T07:42:56Z,536,1796,203,True,geofence_violation,4.6
GLW_R004990,GLW_B0135,7f9e3051c31a1c9d,GLW_Z041,GLW_Z037,55.857773,-4.206045,55.864709,-4.284537,2026-05-04T18:20:00Z,2026-05-04T18:44:41Z,1481,4943,370,False,,0.0
GLW_R004991,GLW_B0066,c77a018011ffa4ac,GLW_Z048,GLW_Z058,55.875558,-4.237193,55.877663,-4.282444,2026-04-14T11:38:00Z,2026-04-14T11:52:14Z,854,2848,251,True,geofence_violation,2.5
GLW_R004992,GLW_B0354,33ce603ba3869947,GLW_Z055,GLW_Z014,55.864729,-4.242211,55.858977,-4.25523,2026-05-21T11:24:00Z,2026-05-21T11:29:27Z,327,1202,174,True,geofence_violation,6.2
GLW_R004993,GLW_B0388,b97fdf3b13da36a3,GLW_Z020,GLW_Z014,55.851105,-4.256651,55.858877,-4.256628,2026-05-22T20:33:00Z,2026-05-22T20:36:37Z,217,810,94,True,geofence_violation,2.7
GLW_R004994,GLW_B0126,46b182ebaa02a432,GLW_Z002,GLW_Z043,55.858673,-4.261425,55.872155,-4.250811,2026-05-07T10:19:00Z,2026-05-07T10:25:41Z,401,1668,175,True,no_bikes_nearby,5.0
GLW_R004995,GLW_B0153,8a580ced0442a6a8,GLW_Z032,GLW_Z041,55.883733,-4.318342,55.858404,-4.206929,2026-05-04T07:24:00Z,2026-05-04T07:52:19Z,1699,7540,543,True,no_bikes_nearby,7.9
GLW_R004996,GLW_B0281,9f3ec659fef16025,GLW_Z056,GLW_Z019,55.855212,-4.303452,55.890975,-4.329587,2026-04-28T10:00:00Z,2026-04-28T10:16:42Z,1002,4162,250,False,,0.0
GLW_R004997,GLW_B0314,117fdc856fe8393f,GLW_Z022,GLW_Z060,55.855668,-4.251779,55.849364,-4.271491,2026-05-13T18:24:00Z,2026-05-13T18:28:49Z,289,1454,181,True,geofence_violation,7.3
GLW_R004998,GLW_B0004,3028ab38db53a6b4,GLW_Z031,GLW_Z017,55.848793,-4.231241,55.870338,-4.238715,2026-04-19T17:01:00Z,2026-04-19T17:11:20Z,620,2394,224,True,zone_full,4.6
GLW_R004999,GLW_B0292,4d93c97bc1f49266,GLW_Z019,GLW_Z053,55.890179,-4.330884,55.870817,-4.255654,2026-05-02T18:05:00Z,2026-05-02T18:24:20Z,1160,5136,290,False,,0.0
GLW_R005000,GLW_B0197,0dbcf5ec36eb3e04,GLW_Z054,GLW_Z047,55.864219,-4.239478,55.860786,-4.345418,2026-04-20T21:16:00Z,2026-04-20T21:45:50Z,1790,6639,447,False,,0.0
GLW_R005001,GLW_B0158,4f76a5d33ccd8c38,GLW_Z019,GLW_Z058,55.891,-4.330353,55.876469,-4.282136,2026-05-22T15:37:00Z,2026-05-22T15:51:09Z,849,3307,257,True,zone_full,3.0
GLW_R005002,GLW_B0351,b166e74c7a18953d,GLW_Z010,GLW_Z011,55.853245,-4.245524,55.875422,-4.263569,2026-05-07T18:06:00Z,2026-05-07T18:15:30Z,570,2548,142,False,,0.0
GLW_R005003,GLW_B0146,d421cefc8a3a2198,GLW_Z022,GLW_Z025,55.854882,-4.251514,55.872814,-4.260609,2026-05-13T13:02:00Z,2026-05-13T13:10:45Z,525,2005,200,True,no_bikes_nearby,4.6
GLW_R005004,GLW_B0173,ca0ab1266b11351d,GLW_Z037,GLW_Z048,55.86649,-4.284594,55.874791,-4.237373,2026-05-10T05:27:00Z,2026-05-10T05:39:05Z,725,3164,286,True,zone_full,7.0
GLW_R005005,GLW_B0101,299be70f7625615c,GLW_Z034,GLW_Z008,55.860118,-4.258457,55.861771,-4.251672,2026-05-17T22:33:00Z,2026-05-17T22:34:46Z,106,381,26,False,,0.0
GLW_R005006,GLW_B0088,12313febdac2ba44,GLW_Z008,GLW_Z060,55.861227,-4.25125,55.848845,-4.271458,2026-04-30T08:07:00Z,2026-04-30T08:14:54Z,474,1876,184,True,zone_full,4.4
GLW_R005007,GLW_B0383,33d98aef62e84166,GLW_Z005,GLW_Z046,55.871104,-4.277174,55.864054,-4.328487,2026-04-20T18:27:00Z,2026-04-20T18:40:11Z,791,3304,197,False,,0.0
GLW_R005008,GLW_B0223,0a77661d088cb4d9,GLW_Z054,GLW_Z034,55.864879,-4.239336,55.86027,-4.257379,2026-04-22T05:30:00Z,2026-04-22T05:33:40Z,220,1208,104,True,geofence_violation,3.3
GLW_R005009,GLW_B0188,7b25f76ff7e0706c,GLW_Z048,GLW_Z020,55.874833,-4.236414,55.850705,-4.256914,2026-04-25T16:34:00Z,2026-04-25T16:44:43Z,643,3027,160,False,,0.0
GLW_R005010,GLW_B0380,73b82be958000911,GLW_Z024,GLW_Z016,55.879206,-4.251616,55.861309,-4.255752,2026-04-30T08:10:00Z,2026-04-30T08:18:02Z,482,1945,186,True,zone_full,4.4
GLW_R005011,GLW_B0084,77d42c47b3522d8c,GLW_Z017,GLW_Z007,55.869901,-4.238596,55.865156,-4.226463,2026-05-23T09:33:00Z,2026-05-23T09:37:59Z,299,976,74,False,,0.0
GLW_R005012,GLW_B0163,4ab45d006566cc69,GLW_Z016,GLW_Z015,55.860701,-4.256234,55.862628,-4.250941,2026-04-20T17:51:00Z,2026-04-20T17:53:04Z,124,255,31,False,,0.0
GLW_R005013,GLW_B0353,7392806c6632f519,GLW_Z040,GLW_Z010,55.828286,-4.301756,55.855059,-4.24549,2026-05-23T05:46:00Z,2026-05-23T06:02:01Z,961,4571,277,True,geofence_violation,2.5
GLW_R005014,GLW_B0382,fd8525d7de5ddc0f,GLW_Z036,GLW_Z058,55.869,-4.308554,55.877712,-4.281685,2026-05-13T16:45:00Z,2026-05-13T16:51:00Z,360,1861,148,True,geofence_violation,3.9
GLW_R005015,GLW_B0351,5c2e64e1e9ada95b,GLW_Z047,GLW_Z041,55.861287,-4.345064,55.858853,-4.207207,2026-05-12T20:26:00Z,2026-05-12T21:01:26Z,2126,8706,531,False,,0.0
GLW_R005016,GLW_B0210,105340e08e6cbcd1,GLW_Z017,GLW_Z001,55.87076,-4.239127,55.850465,-4.280097,2026-05-02T16:38:00Z,2026-05-02T16:53:54Z,954,3550,238,False,,0.0
GLW_R005017,GLW_B0059,64e28e64de809a28,GLW_Z043,GLW_Z060,55.873047,-4.251497,55.849338,-4.271221,2026-04-17T08:50:00Z,2026-04-17T09:04:05Z,845,3004,254,True,geofence_violation,2.9
GLW_R005018,GLW_B0335,06d3956fa789cc70,GLW_Z010,GLW_Z029,55.854825,-4.245418,55.87145,-4.233138,2026-05-14T18:49:00Z,2026-05-14T18:56:37Z,457,2021,114,False,,0.0
GLW_R005019,GLW_B0269,918237a8cca82b7d,GLW_Z005,GLW_Z001,55.871575,-4.277687,55.848621,-4.280283,2026-04-28T01:27:00Z,2026-04-28T01:38:52Z,712,2535,260,True,geofence_violation,5.5
GLW_R005020,GLW_B0033,45cd15e0495ea565,GLW_Z054,GLW_Z042,55.864107,-4.238404,55.859046,-4.264619,2026-05-06T07:10:00Z,2026-05-06T07:17:17Z,437,1631,158,True,zone_full,3.3
GLW_R005021,GLW_B0231,8063d112e7a32080,GLW_Z011,GLW_Z014,55.875053,-4.264267,55.857416,-4.254886,2026-04-13T20:49:00Z,2026-04-13T20:57:21Z,501,1973,188,True,zone_full,4.2
GLW_R005022,GLW_B0359,07e7718de0712a54,GLW_Z055,GLW_Z044,55.86586,-4.242998,55.882184,-4.250471,2026-04-20T12:33:00Z,2026-04-20T12:41:27Z,507,1943,207,True,geofence_violation,5.4
GLW_R005023,GLW_B0317,6613303147191be8,GLW_Z019,GLW_Z045,55.89092,-4.33002,55.857814,-4.303282,2026-04-23T17:55:00Z,2026-04-23T18:14:40Z,1180,4117,295,False,,0.0
GLW_R005024,GLW_B0093,1cef96fdae477341,GLW_Z017,GLW_Z016,55.870615,-4.238877,55.862077,-4.254987,2026-04-20T18:05:00Z,2026-04-20T18:10:03Z,303,1397,120,True,geofence_violation,3.0
GLW_R005025,GLW_B0038,54fcc736367b5a13,GLW_Z018,GLW_Z014,55.841662,-4.265987,55.857555,-4.255254,2026-04-23T20:44:00Z,2026-04-23T20:50:52Z,412,1890,169,True,zone_full,4.4
GLW_R005026,GLW_B0252,acba3d87ad647d0a,GLW_Z030,GLW_Z047,55.870218,-4.293949,55.861987,-4.345373,2026-04-23T18:56:00Z,2026-04-23T19:07:09Z,669,3340,167,False,,0.0
GLW_R005027,GLW_B0249,304f9072b268d9de,GLW_Z041,GLW_Z028,55.858592,-4.206169,55.87341,-4.254498,2026-05-19T13:09:00Z,2026-05-19T13:25:37Z,997,3410,288,True,zone_full,2.6
GLW_R005028,GLW_B0061,b8c49c371987f51e,GLW_Z009,GLW_Z012,55.861717,-4.272038,55.860724,-4.237038,2026-05-12T09:48:00Z,2026-05-12T09:57:24Z,564,2154,238,True,no_bikes_nearby,6.5
GLW_R005029,GLW_B0384,f7dc0ecb39515a7d,GLW_Z007,GLW_Z045,55.864372,-4.227086,55.856225,-4.303197,2026-04-22T14:29:00Z,2026-04-22T14:53:19Z,1459,4846,450,True,zone_full,5.7
GLW_R005030,GLW_B0310,34fe84a98f6177ec,GLW_Z009,GLW_Z047,55.861414,-4.271676,55.861235,-4.345887,2026-04-20T17:37:00Z,2026-04-20T17:55:40Z,1120,4594,280,False,,0.0
GLW_R005031,GLW_B0067,54c758be0b07988b,GLW_Z022,GLW_Z028,55.855153,-4.251398,55.872901,-4.255036,2026-04-22T09:14:00Z,2026-04-22T09:22:00Z,480,1991,120,False,,0.0
GLW_R005032,GLW_B0197,2d68aa65d82e1838,GLW_Z013,GLW_Z058,55.861688,-4.271859,55.878167,-4.282002,2026-05-12T09:35:00Z,2026-05-12T09:44:26Z,566,1930,182,True,zone_full,2.7
GLW_R005033,GLW_B0325,b0927e4f1f350281,GLW_Z037,GLW_Z023,55.865719,-4.284808,55.860474,-4.263698,2026-05-07T19:32:00Z,2026-05-07T19:38:13Z,373,1397,93,False,,0.0
GLW_R005034,GLW_B0061,7cb2ca05e3fb5e1c,GLW_Z001,GLW_Z035,55.848516,-4.281375,55.850056,-4.265087,2026-05-13T06:11:00Z,2026-05-13T06:15:12Z,252,1010,144,True,geofence_violation,5.4
GLW_R005035,GLW_B0378,15e9de539cf073a9,GLW_Z058,GLW_Z001,55.877542,-4.282323,55.848943,-4.280652,2026-05-04T08:47:00Z,2026-05-04T09:03:04Z,964,3167,241,False,,0.0
GLW_R005036,GLW_B0132,9252ecb2877d7fbd,GLW_Z035,GLW_Z005,55.848905,-4.26554,55.872441,-4.278298,2026-04-23T19:50:00Z,2026-04-23T20:01:03Z,663,2622,165,False,,0.0
